timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610139563831,38,Page Returning 404,404,NOT FOUND,Scenario 1 1-39,text,true,,393,317,19,19,http://192.168.1.10:5005/test,38,0,24
1610139563857,53,dashboard,200,OK,Scenario 1 1-41,text,true,,12429,322,20,20,http://192.168.1.10:5005/dashboard,52,0,11
1610139563489,444,Page Returning 404,404,NOT FOUND,Scenario 1 1-33,text,true,,393,317,20,20,http://192.168.1.10:5005/test,444,0,46
1610139563485,454,Page Returning 404,404,NOT FOUND,Scenario 1 1-35,text,true,,393,317,20,20,http://192.168.1.10:5005/test,454,0,49
1610139563824,122,Home Page,200,OK,Scenario 1 1-36,text,true,,51151,313,20,20,http://192.168.1.10:5005/,36,0,25
1610139563901,72,Page Returning 404,404,NOT FOUND,Scenario 1 1-37,text,true,,393,317,20,20,http://192.168.1.10:5005/test,71,0,22
1610139563944,82,Page Returning 404,404,NOT FOUND,Scenario 1 1-32,text,true,,393,317,20,20,http://192.168.1.10:5005/test,82,0,24
1610139563947,81,dashboard,200,OK,Scenario 1 1-36,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,81,0,21
1610139563870,174,Home Page,200,OK,Scenario 1 1-39,text,true,,51151,313,19,19,http://192.168.1.10:5005/,70,0,39
1610139563891,177,Home Page,200,OK,Scenario 1 1-50,text,true,,51151,313,19,19,http://192.168.1.10:5005/,77,0,31
1610139563973,99,Page Returning 404,404,NOT FOUND,Scenario 1 1-40,text,true,,393,317,19,19,http://192.168.1.10:5005/test,99,0,41
1610139563933,177,Home Page,200,OK,Scenario 1 1-33,text,true,,51151,313,19,19,http://192.168.1.10:5005/,43,0,12
1610139563765,356,Buat Instance,200,OK,Scenario 1 1-43,text,true,,15626,321,19,19,http://192.168.1.10:5005/buatbaru,308,0,10
1610139564044,89,dashboard,200,OK,Scenario 1 1-39,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,86,0,40
1610139563940,215,Home Page,200,OK,Scenario 1 1-35,text,true,,51151,313,19,19,http://192.168.1.10:5005/,83,0,28
1610139564069,101,dashboard,200,OK,Scenario 1 1-50,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,100,0,52
1610139563973,211,Home Page,200,OK,Scenario 1 1-37,text,true,,51151,313,19,19,http://192.168.1.10:5005/,99,0,40
1610139564111,101,dashboard,200,OK,Scenario 1 1-33,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,100,0,44
1610139564115,98,Page Returning 404,404,NOT FOUND,Scenario 1 1-45,text,true,,393,317,19,19,http://192.168.1.10:5005/test,98,0,45
1610139564155,103,dashboard,200,OK,Scenario 1 1-35,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,103,0,27
1610139564230,87,Page Returning 404,404,NOT FOUND,Scenario 1 1-38,text,true,,393,317,19,19,http://192.168.1.10:5005/test,87,0,34
1610139564251,70,Page Returning 404,404,NOT FOUND,Scenario 1 1-30,text,true,,393,317,19,19,http://192.168.1.10:5005/test,70,0,26
1610139564184,131,dashboard,200,OK,Scenario 1 1-37,text,true,,12429,322,19,19,http://192.168.1.10:5005/dashboard,131,0,74
1610139564073,242,Home Page,200,OK,Scenario 1 1-40,text,true,,51151,313,19,19,http://192.168.1.10:5005/,102,0,52
1610139564281,110,Page Returning 404,404,NOT FOUND,Scenario 1 1-47,text,true,,393,317,18,18,http://192.168.1.10:5005/test,110,0,38
1610139564213,241,Home Page,200,OK,Scenario 1 1-45,text,true,,51151,313,18,18,http://192.168.1.10:5005/,102,0,45
1610139564133,322,Buat Instance,200,OK,Scenario 1 1-39,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,307,0,38
1610139564337,173,dashboard,200,OK,Scenario 1 1-40,text,true,,12429,322,18,18,http://192.168.1.10:5005/dashboard,173,0,37
1610139564382,135,Page Returning 404,404,NOT FOUND,Scenario 1 1-48,text,true,,393,317,18,18,http://192.168.1.10:5005/test,135,0,45
1610139564384,157,Page Returning 404,404,NOT FOUND,Scenario 1 1-46,text,true,,393,317,18,18,http://192.168.1.10:5005/test,157,0,43
1610139564336,209,Home Page,200,OK,Scenario 1 1-38,text,true,,51151,313,18,18,http://192.168.1.10:5005/,120,0,38
1610139564435,111,Page Returning 404,404,NOT FOUND,Scenario 1 1-34,text,true,,393,317,18,18,http://192.168.1.10:5005/test,111,0,19
1610139564455,118,dashboard,200,OK,Scenario 1 1-45,text,true,,12429,322,17,17,http://192.168.1.10:5005/dashboard,115,0,54
1610139564515,73,Page Returning 404,404,NOT FOUND,Scenario 1 1-44,text,true,,393,317,17,17,http://192.168.1.10:5005/test,72,0,21
1610139563910,717,Buat Instance,200,OK,Scenario 1 1-41,text,true,,15626,321,17,17,http://192.168.1.10:5005/buatbaru,669,0,25
1610139564213,415,Buat Instance,200,OK,Scenario 1 1-33,text,true,,15626,321,17,17,http://192.168.1.10:5005/buatbaru,375,0,45
1610139564392,236,Home Page,200,OK,Scenario 1 1-47,text,true,,51151,313,17,17,http://192.168.1.10:5005/,132,0,35
1610139564029,607,Buat Instance,200,OK,Scenario 1 1-36,text,true,,15626,321,17,17,http://192.168.1.10:5005/buatbaru,592,0,39
1610139564545,116,dashboard,200,OK,Scenario 1 1-38,text,true,,12429,322,17,17,http://192.168.1.10:5005/dashboard,116,0,28
1610139564517,145,Home Page,200,OK,Scenario 1 1-48,text,true,,51151,313,17,17,http://192.168.1.10:5005/,67,0,19
1610139564589,129,Home Page,200,OK,Scenario 1 1-44,text,true,,51151,313,17,17,http://192.168.1.10:5005/,82,0,38
1610139564626,96,Page Returning 404,404,NOT FOUND,Scenario 1 1-49,text,true,,393,317,17,17,http://192.168.1.10:5005/test,96,0,13
1610139564629,98,dashboard,200,OK,Scenario 1 1-47,text,true,,12429,322,17,17,http://192.168.1.10:5005/dashboard,95,0,12
1610139564663,67,dashboard,200,OK,Scenario 1 1-48,text,true,,12429,322,17,17,http://192.168.1.10:5005/dashboard,66,0,15
1610139564542,192,Home Page,200,OK,Scenario 1 1-46,text,true,,51151,313,17,17,http://192.168.1.10:5005/,119,0,31
1610139564170,576,Buat Instance,200,OK,Scenario 1 1-50,text,true,,15626,321,17,17,http://192.168.1.10:5005/buatbaru,555,0,50
1610139564734,141,dashboard,200,OK,Scenario 1 1-46,text,true,,12429,322,17,17,http://192.168.1.10:5005/dashboard,139,0,12
1610139564336,583,Buat Instance,200,OK,Scenario 1 1-37,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,537,0,38
1610139564718,226,dashboard,200,OK,Scenario 1 1-44,text,true,,12429,322,18,18,http://192.168.1.10:5005/dashboard,87,0,27
1610139564259,735,Buat Instance,200,OK,Scenario 1 1-35,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,687,0,55
1610139564511,484,Buat Instance,200,OK,Scenario 1 1-40,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,443,0,25
1610139564846,155,Page Returning 404,404,NOT FOUND,Scenario 1 1-42,text,true,,393,317,18,18,http://192.168.1.10:5005/test,155,0,72
1610139564723,314,Home Page,200,OK,Scenario 1 1-49,text,true,,51151,313,18,18,http://192.168.1.10:5005/,150,0,22
1610139564574,485,Buat Instance,200,OK,Scenario 1 1-45,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,467,0,52
1610139564662,397,Buat Instance,200,OK,Scenario 1 1-38,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,371,0,16
1610139565038,97,dashboard,200,OK,Scenario 1 1-49,text,true,,12429,322,18,18,http://192.168.1.10:5005/dashboard,93,0,22
1610139564890,245,Home Page,200,OK,Scenario 1 1-51,text,true,,51151,313,18,18,http://192.168.1.10:5005/,118,0,53
1610139564731,446,Buat Instance,200,OK,Scenario 1 1-48,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,405,0,15
1610139565003,194,Home Page,200,OK,Scenario 1 1-42,text,true,,51151,313,18,18,http://192.168.1.10:5005/,74,0,48
1610139565136,89,dashboard,200,OK,Scenario 1 1-51,text,true,,12429,322,18,18,http://192.168.1.10:5005/dashboard,88,0,43
1610139565163,99,Page Returning 404,404,NOT FOUND,Scenario 1 1-43,text,true,,393,317,18,18,http://192.168.1.10:5005/test,99,0,34
1610139565198,80,dashboard,200,OK,Scenario 1 1-42,text,true,,12429,322,18,18,http://192.168.1.10:5005/dashboard,79,0,35
1610139564728,554,Buat Instance,200,OK,Scenario 1 1-47,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,512,0,18
1610139564876,408,Buat Instance,200,OK,Scenario 1 1-46,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,387,0,61
1610139564944,420,Buat Instance,200,OK,Scenario 1 1-44,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,397,0,47
1610139565263,118,Home Page,200,OK,Scenario 1 1-43,text,true,,51151,313,18,18,http://192.168.1.10:5005/,48,0,22
1610139565381,111,dashboard,200,OK,Scenario 1 1-43,text,true,,12429,322,18,18,http://192.168.1.10:5005/dashboard,85,0,27
1610139565226,335,Buat Instance,200,OK,Scenario 1 1-51,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,323,0,30
1610139565547,57,Page Returning 404,404,NOT FOUND,Scenario 1 1-39,text,true,,393,317,18,18,http://192.168.1.10:5005/test,56,0,13
1610139565279,400,Buat Instance,200,OK,Scenario 1 1-42,text,true,,15626,321,18,18,http://192.168.1.10:5005/buatbaru,373,0,6
1610139565650,100,Page Returning 404,404,NOT FOUND,Scenario 1 1-33,text,true,,393,317,18,18,http://192.168.1.10:5005/test,100,0,29
1610139565604,176,Home Page,200,OK,Scenario 1 1-39,text,true,,51151,313,17,17,http://192.168.1.10:5005/,35,0,4
1610139565669,112,Page Returning 404,404,NOT FOUND,Scenario 1 1-36,text,true,,393,317,17,17,http://192.168.1.10:5005/test,112,0,55
1610139565493,314,Buat Instance,200,OK,Scenario 1 1-43,text,true,,15626,321,16,16,http://192.168.1.10:5005/buatbaru,290,0,16
1610139565712,96,Page Returning 404,404,NOT FOUND,Scenario 1 1-41,text,true,,393,317,16,16,http://192.168.1.10:5005/test,95,0,65
1610139565136,806,Buat Instance,200,OK,Scenario 1 1-49,text,true,,15626,321,16,16,http://192.168.1.10:5005/buatbaru,323,0,41
1610139565780,218,dashboard,200,OK,Scenario 1 1-39,text,true,,12429,322,17,17,http://192.168.1.10:5005/dashboard,213,0,27
1610139565796,259,Page Returning 404,404,NOT FOUND,Scenario 1 1-50,text,true,,393,317,17,17,http://192.168.1.10:5005/test,259,0,196
1610139565954,162,Page Returning 404,404,NOT FOUND,Scenario 1 1-37,text,true,,393,317,17,17,http://192.168.1.10:5005/test,162,0,68
1610139566068,172,Page Returning 404,404,NOT FOUND,Scenario 1 1-40,text,true,,393,317,16,16,http://192.168.1.10:5005/test,172,0,84
1610139565808,471,Home Page,200,OK,Scenario 1 1-41,text,true,,51151,313,16,16,http://192.168.1.10:5005/,216,0,184
1610139566084,199,Page Returning 404,404,NOT FOUND,Scenario 1 1-35,text,true,,393,317,16,16,http://192.168.1.10:5005/test,199,0,97
1610139566109,174,Page Returning 404,404,NOT FOUND,Scenario 1 1-45,text,true,,393,317,16,16,http://192.168.1.10:5005/test,174,0,74
1610139566133,174,Page Returning 404,404,NOT FOUND,Scenario 1 1-38,text,true,,393,317,15,15,http://192.168.1.10:5005/test,174,0,98
1610139565944,396,Home Page,200,OK,Scenario 1 1-52,text,true,,51151,313,14,14,http://192.168.1.10:5005/,170,0,78
1610139566238,136,Page Returning 404,404,NOT FOUND,Scenario 1 1-48,text,true,,393,317,14,14,http://192.168.1.10:5005/test,136,0,69
1610139565999,386,Buat Instance,200,OK,Scenario 1 1-39,text,true,,15626,321,14,14,http://192.168.1.10:5005/buatbaru,339,0,56
1610139566057,336,Home Page,200,OK,Scenario 1 1-50,text,true,,51151,313,14,14,http://192.168.1.10:5005/,177,0,75
1610139566279,143,dashboard,200,OK,Scenario 1 1-41,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,141,0,65
1610139566326,100,Page Returning 404,404,NOT FOUND,Scenario 1 1-46,text,true,,393,317,14,14,http://192.168.1.10:5005/test,100,0,59
1610139566349,93,Page Returning 404,404,NOT FOUND,Scenario 1 1-47,text,true,,393,317,14,14,http://192.168.1.10:5005/test,93,0,43
1610139566342,101,dashboard,200,OK,Scenario 1 1-52,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,99,0,50
1610139566393,83,dashboard,200,OK,Scenario 1 1-50,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,78,0,34
1610139566284,263,Home Page,200,OK,Scenario 1 1-45,text,true,,51151,313,14,14,http://192.168.1.10:5005/,133,0,60
1610139566241,307,Home Page,200,OK,Scenario 1 1-40,text,true,,51151,313,14,14,http://192.168.1.10:5005/,175,0,99
1610139566462,110,Page Returning 404,404,NOT FOUND,Scenario 1 1-44,text,true,,393,317,14,14,http://192.168.1.10:5005/test,110,0,48
1610139566375,212,Home Page,200,OK,Scenario 1 1-48,text,true,,51151,313,14,14,http://192.168.1.10:5005/,86,0,41
1610139566427,189,Home Page,200,OK,Scenario 1 1-46,text,true,,51151,313,14,14,http://192.168.1.10:5005/,93,0,53
1610139566549,80,dashboard,200,OK,Scenario 1 1-40,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,68,0,34
1610139566548,84,dashboard,200,OK,Scenario 1 1-45,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,81,0,35
1610139566587,73,Page Returning 404,404,NOT FOUND,Scenario 1 1-51,text,true,,393,317,14,14,http://192.168.1.10:5005/test,73,0,26
1610139566587,103,dashboard,200,OK,Scenario 1 1-48,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,75,0,25
1610139566443,260,Home Page,200,OK,Scenario 1 1-47,text,true,,51151,313,14,14,http://192.168.1.10:5005/,121,0,62
1610139566704,117,dashboard,200,OK,Scenario 1 1-47,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,116,0,37
1610139566617,203,dashboard,200,OK,Scenario 1 1-46,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,202,0,86
1610139566735,208,Page Returning 404,404,NOT FOUND,Scenario 1 1-42,text,true,,393,317,15,15,http://192.168.1.10:5005/test,208,0,84
1610139566573,463,Home Page,200,OK,Scenario 1 1-44,text,true,,51151,313,15,15,http://192.168.1.10:5005/,134,0,39
1610139566423,616,Buat Instance,200,OK,Scenario 1 1-41,text,true,,15626,321,15,15,http://192.168.1.10:5005/buatbaru,564,0,38
1610139566903,176,Page Returning 404,404,NOT FOUND,Scenario 1 1-43,text,true,,393,317,15,15,http://192.168.1.10:5005/test,175,0,109
1610139566444,642,Buat Instance,200,OK,Scenario 1 1-52,text,true,,15626,321,15,15,http://192.168.1.10:5005/buatbaru,584,0,62
1610139566661,480,Home Page,200,OK,Scenario 1 1-51,text,true,,51151,313,15,15,http://192.168.1.10:5005/,158,0,46
1610139567008,137,Page Returning 404,404,NOT FOUND,Scenario 1 1-49,text,true,,393,317,15,15,http://192.168.1.10:5005/test,137,0,65
1610139567037,143,dashboard,200,OK,Scenario 1 1-44,text,true,,12429,322,15,15,http://192.168.1.10:5005/dashboard,139,0,83
1610139566892,375,Home Page,200,OK,Scenario 1 1-53,text,true,,51151,313,15,15,http://192.168.1.10:5005/,147,0,97
1610139566477,791,Buat Instance,200,OK,Scenario 1 1-50,text,true,,15626,321,15,15,http://192.168.1.10:5005/buatbaru,732,0,39
1610139566690,586,Buat Instance,200,OK,Scenario 1 1-48,text,true,,15626,321,15,15,http://192.168.1.10:5005/buatbaru,526,0,48
1610139566944,334,Home Page,200,OK,Scenario 1 1-42,text,true,,51151,313,15,15,http://192.168.1.10:5005/,150,0,92
1610139567141,162,dashboard,200,OK,Scenario 1 1-51,text,true,,12429,322,15,15,http://192.168.1.10:5005/dashboard,153,0,79
1610139566630,698,Buat Instance,200,OK,Scenario 1 1-40,text,true,,15626,321,15,15,http://192.168.1.10:5005/buatbaru,685,0,77
1610139566632,695,Buat Instance,200,OK,Scenario 1 1-45,text,true,,15626,321,15,15,http://192.168.1.10:5005/buatbaru,673,0,71
1610139567080,251,Home Page,200,OK,Scenario 1 1-43,text,true,,51151,313,15,15,http://192.168.1.10:5005/,135,0,53
1610139567268,78,dashboard,200,OK,Scenario 1 1-53,text,true,,12429,322,15,15,http://192.168.1.10:5005/dashboard,76,0,43
1610139566825,523,Buat Instance,200,OK,Scenario 1 1-47,text,true,,15626,321,15,15,http://192.168.1.10:5005/buatbaru,499,0,117
1610139567279,90,dashboard,200,OK,Scenario 1 1-42,text,true,,12429,322,15,15,http://192.168.1.10:5005/dashboard,90,0,41
1610139567146,224,Home Page,200,OK,Scenario 1 1-49,text,true,,51151,313,15,15,http://192.168.1.10:5005/,135,0,74
1610139566825,549,Buat Instance,200,OK,Scenario 1 1-46,text,true,,15626,321,15,15,http://192.168.1.10:5005/buatbaru,521,0,117
1610139567332,274,dashboard,200,OK,Scenario 1 1-43,text,true,,12429,322,15,15,http://192.168.1.10:5005/dashboard,273,0,37
1610139567370,236,dashboard,200,OK,Scenario 1 1-49,text,true,,12429,322,15,15,http://192.168.1.10:5005/dashboard,235,0,191
1610139567446,160,Page Returning 404,404,NOT FOUND,Scenario 1 1-39,text,true,,393,317,15,15,http://192.168.1.10:5005/test,160,0,116
1610139567180,437,Buat Instance,200,OK,Scenario 1 1-44,text,true,,15626,321,14,14,http://192.168.1.10:5005/buatbaru,425,0,87
1610139567303,335,Buat Instance,200,OK,Scenario 1 1-51,text,true,,15626,321,14,14,http://192.168.1.10:5005/buatbaru,328,0,24
1610139567347,393,Buat Instance,200,OK,Scenario 1 1-53,text,true,,15626,321,14,14,http://192.168.1.10:5005/buatbaru,366,0,27
1610139567606,436,Buat Instance,200,OK,Scenario 1 1-43,text,true,,15626,321,14,14,http://192.168.1.10:5005/buatbaru,436,0,11
1610139567369,683,Buat Instance,200,OK,Scenario 1 1-42,text,true,,15626,321,14,14,http://192.168.1.10:5005/buatbaru,682,0,192
1610139567606,446,Buat Instance,200,OK,Scenario 1 1-49,text,true,,15626,321,14,14,http://192.168.1.10:5005/buatbaru,445,0,11
1610139568095,109,Page Returning 404,404,NOT FOUND,Scenario 1 1-41,text,true,,393,317,15,15,http://192.168.1.10:5005/test,109,0,51
1610139568133,74,Page Returning 404,404,NOT FOUND,Scenario 1 1-52,text,true,,393,317,15,15,http://192.168.1.10:5005/test,74,0,17
1610139568060,273,Home Page,200,OK,Scenario 1 1-54,text,true,,51151,313,15,15,http://192.168.1.10:5005/,92,0,62
1610139568304,126,Page Returning 404,404,NOT FOUND,Scenario 1 1-50,text,true,,393,317,15,15,http://192.168.1.10:5005/test,126,0,79
1610139568354,125,Page Returning 404,404,NOT FOUND,Scenario 1 1-40,text,true,,393,317,15,15,http://192.168.1.10:5005/test,124,0,63
1610139568348,142,dashboard,200,OK,Scenario 1 1-54,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,132,0,69
1610139568367,123,Page Returning 404,404,NOT FOUND,Scenario 1 1-48,text,true,,393,317,14,14,http://192.168.1.10:5005/test,123,0,55
1610139568205,305,Home Page,200,OK,Scenario 1 1-41,text,true,,51151,313,14,14,http://192.168.1.10:5005/,127,0,43
1610139568208,302,Home Page,200,OK,Scenario 1 1-52,text,true,,51151,313,14,14,http://192.168.1.10:5005/,124,0,41
1610139568416,101,Page Returning 404,404,NOT FOUND,Scenario 1 1-45,text,true,,393,317,14,14,http://192.168.1.10:5005/test,100,0,56
1610139568393,126,Page Returning 404,404,NOT FOUND,Scenario 1 1-47,text,true,,393,317,14,14,http://192.168.1.10:5005/test,126,0,78
1610139568427,103,Page Returning 404,404,NOT FOUND,Scenario 1 1-46,text,true,,393,317,14,14,http://192.168.1.10:5005/test,103,0,63
1610139568431,137,Home Page,200,OK,Scenario 1 1-50,text,true,,51151,313,14,14,http://192.168.1.10:5005/,112,0,59
1610139568511,107,dashboard,200,OK,Scenario 1 1-52,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,106,0,15
1610139568511,107,dashboard,200,OK,Scenario 1 1-41,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,104,0,15
1610139568569,84,dashboard,200,OK,Scenario 1 1-50,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,83,0,15
1610139568652,183,Page Returning 404,404,NOT FOUND,Scenario 1 1-44,text,true,,393,317,14,14,http://192.168.1.10:5005/test,183,0,80
1610139568531,302,Home Page,200,OK,Scenario 1 1-46,text,true,,51151,313,14,14,http://192.168.1.10:5005/,108,0,22
1610139568520,312,Home Page,200,OK,Scenario 1 1-47,text,true,,51151,313,14,14,http://192.168.1.10:5005/,101,0,25
1610139568517,329,Home Page,200,OK,Scenario 1 1-45,text,true,,51151,313,14,14,http://192.168.1.10:5005/,104,0,12
1610139568714,168,Page Returning 404,404,NOT FOUND,Scenario 1 1-51,text,true,,393,317,14,14,http://192.168.1.10:5005/test,168,0,77
1610139568491,444,Home Page,200,OK,Scenario 1 1-48,text,true,,51151,313,15,15,http://192.168.1.10:5005/,117,0,33
1610139568756,181,Page Returning 404,404,NOT FOUND,Scenario 1 1-53,text,true,,393,317,15,15,http://192.168.1.10:5005/test,180,0,90
1610139568491,449,Buat Instance,200,OK,Scenario 1 1-54,text,true,,15626,321,15,15,http://192.168.1.10:5005/buatbaru,397,0,32
1610139568840,137,dashboard,200,OK,Scenario 1 1-46,text,true,,12429,322,15,15,http://192.168.1.10:5005/dashboard,134,0,55
1610139568841,139,dashboard,200,OK,Scenario 1 1-47,text,true,,12429,322,15,15,http://192.168.1.10:5005/dashboard,138,0,54
1610139568846,139,dashboard,200,OK,Scenario 1 1-45,text,true,,12429,322,15,15,http://192.168.1.10:5005/dashboard,139,0,89
1610139568619,457,Buat Instance,200,OK,Scenario 1 1-52,text,true,,15626,321,15,15,http://192.168.1.10:5005/buatbaru,406,0,72
1610139568935,211,dashboard,200,OK,Scenario 1 1-48,text,true,,12429,322,15,15,http://192.168.1.10:5005/dashboard,117,0,47
1610139568840,308,Home Page,200,OK,Scenario 1 1-44,text,true,,51151,313,15,15,http://192.168.1.10:5005/,130,0,55
1610139568619,639,Buat Instance,200,OK,Scenario 1 1-41,text,true,,15626,321,15,15,http://192.168.1.10:5005/buatbaru,527,0,72
1610139568653,611,Buat Instance,200,OK,Scenario 1 1-50,text,true,,15626,321,15,15,http://192.168.1.10:5005/buatbaru,512,0,79
1610139568883,381,Home Page,200,OK,Scenario 1 1-51,text,true,,51151,313,15,15,http://192.168.1.10:5005/,127,0,56
1610139568891,401,Home Page,200,OK,Scenario 1 1-55,text,true,,51151,313,15,15,http://192.168.1.10:5005/,132,0,49
1610139569083,211,Page Returning 404,404,NOT FOUND,Scenario 1 1-42,text,true,,393,317,15,15,http://192.168.1.10:5005/test,211,0,120
1610139569095,199,Page Returning 404,404,NOT FOUND,Scenario 1 1-43,text,true,,393,317,15,15,http://192.168.1.10:5005/test,199,0,108
1610139569116,197,Page Returning 404,404,NOT FOUND,Scenario 1 1-49,text,true,,393,317,13,13,http://192.168.1.10:5005/test,197,0,104
1610139568937,423,Home Page,200,OK,Scenario 1 1-53,text,true,,51151,313,13,13,http://192.168.1.10:5005/,100,0,45
1610139569148,225,dashboard,200,OK,Scenario 1 1-44,text,true,,12429,322,13,13,http://192.168.1.10:5005/dashboard,225,0,110
1610139568986,456,Buat Instance,200,OK,Scenario 1 1-45,text,true,,15626,321,13,13,http://192.168.1.10:5005/buatbaru,397,0,76
1610139569264,183,dashboard,200,OK,Scenario 1 1-51,text,true,,12429,322,13,13,http://192.168.1.10:5005/dashboard,179,0,109
1610139569293,159,dashboard,200,OK,Scenario 1 1-55,text,true,,12429,322,13,13,http://192.168.1.10:5005/dashboard,156,0,90
1610139568978,513,Buat Instance,200,OK,Scenario 1 1-46,text,true,,15626,321,13,13,http://192.168.1.10:5005/buatbaru,458,0,44
1610139569361,131,dashboard,200,OK,Scenario 1 1-53,text,true,,12429,322,13,13,http://192.168.1.10:5005/dashboard,131,0,80
1610139568980,514,Buat Instance,200,OK,Scenario 1 1-47,text,true,,15626,321,13,13,http://192.168.1.10:5005/buatbaru,473,0,42
1610139569147,390,Buat Instance,200,OK,Scenario 1 1-48,text,true,,15626,321,13,13,http://192.168.1.10:5005/buatbaru,351,0,111
1610139569314,255,Home Page,200,OK,Scenario 1 1-49,text,true,,51151,313,13,13,http://192.168.1.10:5005/,158,0,83
1610139569570,67,dashboard,200,OK,Scenario 1 1-49,text,true,,12429,322,13,13,http://192.168.1.10:5005/dashboard,66,0,14
1610139569452,401,Buat Instance,200,OK,Scenario 1 1-55,text,true,,15626,321,13,13,http://192.168.1.10:5005/buatbaru,324,0,42
1610139569493,374,Buat Instance,200,OK,Scenario 1 1-53,text,true,,15626,321,13,13,http://192.168.1.10:5005/buatbaru,356,0,39
1610139569374,513,Buat Instance,200,OK,Scenario 1 1-44,text,true,,15626,321,13,13,http://192.168.1.10:5005/buatbaru,489,0,67
1610139569447,457,Buat Instance,200,OK,Scenario 1 1-51,text,true,,15626,321,14,14,http://192.168.1.10:5005/buatbaru,435,0,47
1610139569638,325,Buat Instance,200,OK,Scenario 1 1-49,text,true,,15626,321,14,14,http://192.168.1.10:5005/buatbaru,306,0,38
1610139569893,104,Home Page,200,OK,Scenario 1 1-56,text,true,,51151,313,14,14,http://192.168.1.10:5005/,57,0,27
1610139569957,39,Page Returning 404,404,NOT FOUND,Scenario 1 1-54,text,true,,393,317,14,14,http://192.168.1.10:5005/test,39,0,15
1610139569997,78,dashboard,200,OK,Scenario 1 1-56,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,52,0,8
1610139569997,174,Home Page,200,OK,Scenario 1 1-54,text,true,,51151,313,14,14,http://192.168.1.10:5005/,80,0,8
1610139570158,54,Page Returning 404,404,NOT FOUND,Scenario 1 1-52,text,true,,393,317,14,14,http://192.168.1.10:5005/test,54,0,27
1610139570172,54,dashboard,200,OK,Scenario 1 1-54,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,52,0,13
1610139570213,93,Home Page,200,OK,Scenario 1 1-52,text,true,,51151,313,14,14,http://192.168.1.10:5005/,39,0,5
1610139570307,50,dashboard,200,OK,Scenario 1 1-52,text,true,,12429,322,14,14,http://192.168.1.10:5005/dashboard,50,0,3
1610139570330,77,Page Returning 404,404,NOT FOUND,Scenario 1 1-50,text,true,,393,317,14,14,http://192.168.1.10:5005/test,77,0,35
1610139570346,91,Page Returning 404,404,NOT FOUND,Scenario 1 1-41,text,true,,393,317,14,14,http://192.168.1.10:5005/test,91,0,33
1610139570075,389,Buat Instance,200,OK,Scenario 1 1-56,text,true,,15626,321,13,13,http://192.168.1.10:5005/buatbaru,369,0,42
1610139570407,95,Home Page,200,OK,Scenario 1 1-50,text,true,,51151,313,13,13,http://192.168.1.10:5005/,50,0,13
1610139570502,33,dashboard,200,OK,Scenario 1 1-50,text,true,,12429,322,13,13,http://192.168.1.10:5005/dashboard,28,0,7
1610139570536,36,Page Returning 404,404,NOT FOUND,Scenario 1 1-45,text,true,,393,317,13,13,http://192.168.1.10:5005/test,35,0,15
1610139570548,38,Page Returning 404,404,NOT FOUND,Scenario 1 1-46,text,true,,393,317,12,12,http://192.168.1.10:5005/test,38,0,13
1610139570558,37,Page Returning 404,404,NOT FOUND,Scenario 1 1-47,text,true,,393,317,11,11,http://192.168.1.10:5005/test,37,0,15
1610139570566,41,Page Returning 404,404,NOT FOUND,Scenario 1 1-48,text,true,,393,317,11,11,http://192.168.1.10:5005/test,41,0,8
